,time,year,month,day,hour,minute,day_of_week,cluster_1,cluster_2,cluster_3,rain,temp,rhum,available_bikes
757046,2018-12-20 12:30:02,2018,12,20,12,30,3,0.3409090909090909,0.1389491966999566,0.7710960232783705,0.0,7.4,87,11
757047,2018-12-20 13:00:02,2018,12,20,13,0,3,0.30594405594405594,0.17368649587494572,0.6110572259941804,0.0,7.6,86,10
757048,2018-12-20 13:30:02,2018,12,20,13,30,3,0.30594405594405594,0.19539730785931395,0.4558680892337536,0.0,7.6,86,2
757049,2018-12-20 14:00:02,2018,12,20,14,0,3,0.30594405594405594,0.14763352149370387,0.3831231813773036,0.1,7.7,88,0
757050,2018-12-20 14:30:02,2018,12,20,14,30,3,0.3409090909090909,0.121580547112462,0.4413191076624636,0.1,7.7,88,1
757051,2018-12-20 15:00:02,2018,12,20,15,0,3,0.19230769230769232,0.08684324793747286,0.3976721629485936,0.3,7.6,91,0
757052,2018-12-20 15:30:02,2018,12,20,15,30,3,0.2272727272727273,0.121580547112462,0.43161978661493694,0.3,7.6,91,2
757053,2018-12-20 16:00:02,2018,12,20,16,0,3,0.2972027972027972,0.11289622231871473,0.7613967022308439,0.4,7.3,93,1
757054,2018-12-20 16:30:02,2018,12,20,16,30,3,0.3409090909090909,0.2735562310030395,0.6498545101842872,0.4,7.3,93,2
757055,2018-12-20 17:00:02,2018,12,20,17,0,3,0.3671328671328672,0.243161094224924,0.9117361784675072,0.2,7.3,91,4
757056,2018-12-20 17:30:01,2018,12,20,17,30,3,0.4108391608391608,0.243161094224924,0.8826382153249273,0.2,7.3,91,0
757057,2018-12-20 18:00:04,2018,12,20,18,0,3,0.32342657342657344,0.2301346070343031,0.6595538312318138,0.1,7.1,91,1
757058,2018-12-20 18:30:02,2018,12,20,18,30,3,0.3409090909090909,0.10421189752496744,0.4995150339476237,0.1,7.1,91,0
757059,2018-12-20 19:00:02,2018,12,20,19,0,3,0.3409090909090909,0.2214502822405558,0.4073714839961202,0.0,6.9,91,1
757060,2018-12-20 19:30:02,2018,12,20,19,30,3,0.26223776223776224,0.1997394702561876,0.4219204655674103,0.0,6.9,91,4
757061,2018-12-20 20:00:01,2018,12,20,20,0,3,0.2097902097902098,0.06079027355623101,0.41707080504364696,0.0,7.1,85,2
757062,2018-12-20 20:30:02,2018,12,20,20,30,3,0.3496503496503497,0.15631784628745116,0.3055286129970902,0.0,7.1,85,3
757063,2018-12-20 21:00:02,2018,12,20,21,0,3,0.2272727272727273,0.11723838471558835,0.2715809893307469,0.0,7.2,85,2
757064,2018-12-20 21:30:02,2018,12,20,21,30,3,0.20104895104895104,0.06079027355623101,0.2909796314258002,0.0,7.2,85,4
757065,2018-12-20 22:00:02,2018,12,20,22,0,3,0.4195804195804196,0.0694745983499783,0.3006789524733269,0.0,7.3,84,4
757066,2018-12-20 22:30:04,2018,12,20,22,30,3,0.20104895104895104,0.16500217108119844,0.25703200775945684,0.0,7.3,84,7
757067,2018-12-20 23:00:01,2018,12,20,23,0,3,0.3321678321678322,0.0998697351280938,0.2667313288069835,0.0,6.9,84,8
757068,2018-12-20 23:30:01,2018,12,20,23,30,3,0.1486013986013986,0.047763786365610066,0.2376333656644035,0.0,6.9,84,8
762493,2018-12-21 00:00:02,2018,12,21,0,0,4,0.1486013986013986,0.030395136778115506,0.2279340446168768,0.0,6.7,84,7
762494,2018-12-21 00:30:02,2018,12,21,0,30,4,,,,0.0,6.7,84,9
762495,2018-12-21 01:00:02,2018,12,21,1,0,4,,,,0.1,6.2,88,9
762496,2018-12-21 01:30:02,2018,12,21,1,30,4,,,,0.1,6.2,88,9
762497,2018-12-21 02:00:02,2018,12,21,2,0,4,,,,1.1,6.1,93,10
762498,2018-12-21 02:30:02,2018,12,21,2,30,4,,,,1.1,6.1,93,10
762499,2018-12-21 03:00:01,2018,12,21,3,0,4,,,,1.2,6.1,94,10
762500,2018-12-21 03:30:02,2018,12,21,3,30,4,,,,1.2,6.1,94,10
762501,2018-12-21 04:00:02,2018,12,21,4,0,4,,,,0.8,6.1,94,10
762502,2018-12-21 04:30:02,2018,12,21,4,30,4,,,,0.8,6.1,94,10
762503,2018-12-21 05:00:02,2018,12,21,5,0,4,0.05244755244755245,0.021710811984368212,0.17943743937924345,0.4,6.0,94,10
762504,2018-12-21 05:30:02,2018,12,21,5,30,4,0.11363636363636365,0.16066000868432478,0.2036857419980601,0.4,6.0,94,10
762505,2018-12-21 06:00:02,2018,12,21,6,0,4,0.13111888111888112,0.11723838471558835,0.12609117361784675,0.3,5.9,95,9
762506,2018-12-21 06:30:02,2018,12,21,6,30,4,0.3321678321678322,0.3126356925749023,0.31522793404461685,0.3,5.9,95,19
762507,2018-12-21 07:00:02,2018,12,21,7,0,4,0.1660839160839161,0.28658271819366044,0.3006789524733269,0.2,5.9,96,11
762508,2018-12-21 07:30:02,2018,12,21,7,30,4,0.2972027972027972,0.547112462006079,0.1988360814742968,0.2,5.9,96,11
762509,2018-12-21 08:00:02,2018,12,21,8,0,4,0.32342657342657344,0.5254016500217108,0.5383123181377304,0.1,6.0,95,7
762510,2018-12-21 08:30:02,2018,12,21,8,30,4,0.6293706293706294,0.6426400347372991,0.47526673132880703,0.1,6.0,95,6
762511,2018-12-21 09:00:01,2018,12,21,9,0,4,0.4632867132867133,0.4081632653061224,0.4558680892337536,0.1,6.0,96,5
762512,2018-12-21 09:30:02,2018,12,21,9,30,4,0.3321678321678322,0.34303082935301776,0.2521823472356935,0.1,6.0,96,10
762513,2018-12-21 10:00:02,2018,12,21,10,0,4,0.2797202797202797,0.2518454190186713,0.41707080504364696,0.1,5.8,95,10
762514,2018-12-21 10:30:03,2018,12,21,10,30,4,0.2534965034965035,0.19539730785931395,0.21823472356935014,0.1,5.8,95,6
762515,2018-12-21 11:00:02,2018,12,21,11,0,4,0.26223776223776224,0.14763352149370387,0.21823472356935014,0.0,6.0,96,6
762516,2018-12-21 11:30:04,2018,12,21,11,30,4,0.38461538461538464,0.121580547112462,0.41707080504364696,0.0,6.0,96,4
762517,2018-12-21 12:00:02,2018,12,21,12,0,4,0.2185314685314685,0.2040816326530612,0.5043646944713871,0.0,6.6,95,0
762518,2018-12-21 12:30:02,2018,12,21,12,30,4,0.3671328671328672,0.18671298306556666,0.4558680892337536,0.0,6.6,95,0
762519,2018-12-21 13:00:02,2018,12,21,13,0,4,0.47202797202797203,0.2822405557967868,0.5334626576139669,0.7,7.6,95,1
762520,2018-12-21 13:30:01,2018,12,21,13,30,4,0.1486013986013986,0.16066000868432478,0.41707080504364696,0.7,7.6,95,0
762521,2018-12-21 14:00:02,2018,12,21,14,0,4,0.4020979020979021,0.20842379504993488,0.4122211445198836,0.0,9.0,90,2
762522,2018-12-21 14:30:03,2018,12,21,14,30,4,0.17482517482517484,0.1693443334780721,0.3976721629485936,0.0,9.0,90,0
762523,2018-12-21 15:00:03,2018,12,21,15,0,4,0.3496503496503497,0.13026487190620928,0.5237633365664404,0.0,9.3,83,0
762524,2018-12-21 15:30:02,2018,12,21,15,30,4,0.3321678321678322,0.3343465045592705,0.6304558680892337,0.0,9.3,83,1
762525,2018-12-21 16:00:02,2018,12,21,16,0,4,0.3146853146853147,0.182370820668693,0.6886517943743937,0.0,8.8,82,0
762526,2018-12-21 16:30:03,2018,12,21,16,30,4,0.3758741258741258,0.22579244463742945,0.7322987390882638,0.0,8.8,82,0
762527,2018-12-21 17:00:02,2018,12,21,17,0,4,0.3409090909090909,0.121580547112462,0.6935014548981572,0.0,8.6,81,0
762528,2018-12-21 17:30:02,2018,12,21,17,30,4,0.3146853146853147,0.243161094224924,0.5092143549951503,0.0,8.6,81,0
762529,2018-12-21 18:00:02,2018,12,21,18,0,4,0.26223776223776224,0.2127659574468085,0.4219204655674103,0.0,8.7,79,0
762530,2018-12-21 18:30:02,2018,12,21,18,30,4,0.3321678321678322,0.12592270950933565,0.3394762366634336,0.0,8.7,79,1
762531,2018-12-21 19:00:02,2018,12,21,19,0,4,0.5157342657342657,0.09552757273122016,0.2909796314258002,0.0,8.5,81,0
762532,2018-12-21 19:30:02,2018,12,21,19,30,4,0.2097902097902098,0.08250108554059922,0.3831231813773036,0.0,8.5,81,0
762533,2018-12-21 20:00:02,2018,12,21,20,0,4,0.20104895104895104,0.09552757273122016,0.21823472356935014,0.0,8.5,83,1
762534,2018-12-21 20:30:02,2018,12,21,20,30,4,0.23601398601398602,0.11289622231871473,0.2424830261881668,0.0,8.5,83,0
762535,2018-12-21 21:00:02,2018,12,21,21,0,4,0.1048951048951049,0.2518454190186713,0.2036857419980601,0.0,7.8,85,1
762536,2018-12-21 21:30:02,2018,12,21,21,30,4,0.1660839160839161,0.07381676074685194,0.24733268671193015,0.0,7.8,85,3
762537,2018-12-21 22:00:02,2018,12,21,22,0,4,0.1835664335664336,0.13460703430308293,0.18913676042677013,0.0,7.5,87,3
762538,2018-12-21 22:30:02,2018,12,21,22,30,4,0.1660839160839161,0.08684324793747286,0.15033947623666344,0.0,7.5,87,3
762539,2018-12-21 23:00:01,2018,12,21,23,0,4,0.2447552447552448,0.07815892314372558,0.1309408341416101,0.0,7.5,86,3
762540,2018-12-21 23:30:01,2018,12,21,23,30,4,0.13111888111888112,0.06513243595310464,0.15033947623666344,0.0,7.5,86,4
767965,2018-12-22 00:00:02,2018,12,22,0,0,5,0.2097902097902098,0.05644811115935736,0.2133850630455868,0.0,7.7,84,5
767966,2018-12-22 00:30:02,2018,12,22,0,30,5,,,,0.0,7.7,84,5
767967,2018-12-22 01:00:02,2018,12,22,1,0,5,,,,0.0,8.1,85,6
767968,2018-12-22 01:30:02,2018,12,22,1,30,5,,,,0.0,8.1,85,6
767969,2018-12-22 02:00:02,2018,12,22,2,0,5,,,,0.0,7.5,89,6
767970,2018-12-22 02:30:02,2018,12,22,2,30,5,,,,0.0,7.5,89,6
767971,2018-12-22 03:00:02,2018,12,22,3,0,5,,,,0.0,7.7,88,6
767972,2018-12-22 03:30:02,2018,12,22,3,30,5,,,,0.0,7.7,88,6
767973,2018-12-22 04:00:02,2018,12,22,4,0,5,,,,0.0,7.5,85,6
767974,2018-12-22 04:30:02,2018,12,22,4,30,5,,,,0.0,7.5,85,6
767975,2018-12-22 05:00:02,2018,12,22,5,0,5,0.03496503496503497,0.008684324793747287,0.029097963142580018,0.0,7.6,85,6
767976,2018-12-22 05:30:02,2018,12,22,5,30,5,0.04370629370629371,0.03907946157186279,0.033947623666343366,0.0,7.6,85,6
767977,2018-12-22 06:00:03,2018,12,22,6,0,5,0.08741258741258742,0.026052974381241857,0.08244422890397672,0.0,7.3,87,6
767978,2018-12-22 06:30:02,2018,12,22,6,30,5,0.08741258741258742,0.11289622231871473,0.16003879728419013,0.0,7.3,87,4
767979,2018-12-22 07:00:02,2018,12,22,7,0,5,0.061188811188811185,0.10855405992184107,0.058195926285160036,0.0,6.9,88,4
767980,2018-12-22 07:30:01,2018,12,22,7,30,5,0.09615384615384616,0.13026487190620928,0.1066925315227934,0.0,6.9,88,3
767981,2018-12-22 08:00:02,2018,12,22,8,0,5,0.19230769230769232,0.09552757273122016,0.11154219204655674,0.0,6.4,89,1
767982,2018-12-22 08:30:02,2018,12,22,8,30,5,0.20104895104895104,0.13026487190620928,0.14064015518913678,0.0,6.4,89,1
767983,2018-12-22 09:00:02,2018,12,22,9,0,5,0.2797202797202797,0.08684324793747286,0.08244422890397672,0.0,6.3,90,0
767984,2018-12-22 09:30:02,2018,12,22,9,30,5,0.1660839160839161,0.12592270950933565,0.1988360814742968,0.0,6.3,90,0
767985,2018-12-22 10:00:01,2018,12,22,10,0,5,0.30594405594405594,0.17368649587494572,0.15518913676042678,0.0,7.2,87,0
767986,2018-12-22 10:30:03,2018,12,22,10,30,5,0.1660839160839161,0.1910551454624403,0.13579049466537346,0.0,7.2,87,18
767987,2018-12-22 11:00:02,2018,12,22,11,0,5,0.12237762237762237,0.16500217108119844,0.3297769156159069,0.0,7.9,82,16
767988,2018-12-22 11:30:02,2018,12,22,11,30,5,0.13986013986013987,0.2127659574468085,0.24733268671193015,0.0,7.9,82,17
767989,2018-12-22 12:00:02,2018,12,22,12,0,5,0.2797202797202797,0.22579244463742945,0.2424830261881668,0.0,8.5,80,16
767990,2018-12-22 12:30:02,2018,12,22,12,30,5,0.19230769230769232,0.2127659574468085,0.21823472356935014,0.0,8.5,80,11
767991,2018-12-22 13:00:02,2018,12,22,13,0,5,0.3671328671328672,0.16066000868432478,0.2715809893307469,0.0,8.3,83,8
767992,2018-12-22 13:30:02,2018,12,22,13,30,5,0.2272727272727273,0.2040816326530612,0.24733268671193015,0.0,8.3,83,3
767993,2018-12-22 14:00:02,2018,12,22,14,0,5,0.2447552447552448,0.19539730785931395,0.2909796314258002,0.0,8.7,82,2
767994,2018-12-22 14:30:02,2018,12,22,14,30,5,0.2972027972027972,0.1997394702561876,0.2424830261881668,0.0,8.7,82,2
767995,2018-12-22 15:00:02,2018,12,22,15,0,5,0.2534965034965035,0.20842379504993488,0.3249272550921436,0.0,8.9,81,0
767996,2018-12-22 15:30:02,2018,12,22,15,30,5,0.20104895104895104,0.21710811984368214,0.3055286129970902,0.0,8.9,81,0
767997,2018-12-22 16:00:02,2018,12,22,16,0,5,0.38461538461538464,0.1997394702561876,0.32007759456838025,0.0,8.5,82,1
767998,2018-12-22 16:30:02,2018,12,22,16,30,5,0.26223776223776224,0.1389491966999566,0.29582929194956353,0.0,8.5,82,2
767999,2018-12-22 17:00:02,2018,12,22,17,0,5,0.2534965034965035,0.13026487190620928,0.2133850630455868,0.0,8.1,83,2
768000,2018-12-22 17:30:02,2018,12,22,17,30,5,0.1835664335664336,0.14329135909683022,0.27643064985451016,0.0,8.1,83,1
768001,2018-12-22 18:00:02,2018,12,22,18,0,5,0.2709790209790209,0.11723838471558835,0.1842870999030068,0.0,8.0,84,2
768002,2018-12-22 18:30:01,2018,12,22,18,30,5,0.44580419580419584,0.09552757273122016,0.2279340446168768,0.0,8.0,84,4
768003,2018-12-22 19:00:02,2018,12,22,19,0,5,0.2185314685314685,0.08250108554059922,0.2424830261881668,0.0,7.7,84,6
768004,2018-12-22 19:30:02,2018,12,22,19,30,5,0.2097902097902098,0.0998697351280938,0.17943743937924345,0.0,7.7,84,6
768005,2018-12-22 20:00:02,2018,12,22,20,0,5,0.26223776223776224,0.08250108554059922,0.20853540252182348,0.0,7.3,85,2
768006,2018-12-22 20:30:04,2018,12,22,20,30,5,0.1660839160839161,0.07381676074685194,0.15518913676042678,0.0,7.3,85,2
768007,2018-12-22 21:00:03,2018,12,22,21,0,5,0.19230769230769232,0.0694745983499783,0.16488845780795344,0.0,7.6,85,2
768008,2018-12-22 21:30:02,2018,12,22,21,30,5,0.13986013986013987,0.0998697351280938,0.08729388942774005,0.0,7.6,85,4
768009,2018-12-22 22:00:02,2018,12,22,22,0,5,0.13111888111888112,0.07815892314372558,0.11154219204655674,0.1,7.8,85,3
768010,2018-12-22 22:30:02,2018,12,22,22,30,5,0.09615384615384616,0.05644811115935736,0.0921435499515034,0.1,7.8,85,4
768011,2018-12-22 23:00:02,2018,12,22,23,0,5,0.04370629370629371,0.047763786365610066,0.10184287099903007,0.8,7.4,91,4
768012,2018-12-22 23:30:02,2018,12,22,23,30,5,0.061188811188811185,0.03907946157186279,0.1066925315227934,0.8,7.4,91,5
773437,2018-12-23 00:00:02,2018,12,23,0,0,6,0.08741258741258742,0.03907946157186279,0.10184287099903007,2.2,7.3,94,6
773438,2018-12-23 00:30:02,2018,12,23,0,30,6,,,,2.2,7.3,94,7
773439,2018-12-23 01:00:02,2018,12,23,1,0,6,,,,2.2,7.1,94,7
773440,2018-12-23 01:30:03,2018,12,23,1,30,6,,,,2.2,7.1,94,7
773441,2018-12-23 02:00:02,2018,12,23,2,0,6,,,,1.5,7.3,95,7
773442,2018-12-23 02:30:02,2018,12,23,2,30,6,,,,1.5,7.3,95,7
773443,2018-12-23 03:00:02,2018,12,23,3,0,6,,,,1.4,7.1,94,7
773444,2018-12-23 03:30:02,2018,12,23,3,30,6,,,,1.4,7.1,94,7
773445,2018-12-23 04:00:02,2018,12,23,4,0,6,,,,1.4,7.3,95,7
773446,2018-12-23 04:30:02,2018,12,23,4,30,6,,,,1.4,7.3,95,7
773447,2018-12-23 05:00:02,2018,12,23,5,0,6,0.017482517482517484,0.013026487190620929,0.024248302618816685,1.7,7.2,95,7
773448,2018-12-23 05:30:02,2018,12,23,5,30,6,0.03496503496503497,0.021710811984368212,0.014548981571290009,1.7,7.2,95,7
773449,2018-12-23 06:00:02,2018,12,23,6,0,6,0.06993006993006994,0.06513243595310464,0.038797284190106696,0.6,7.2,95,7
773450,2018-12-23 06:30:02,2018,12,23,6,30,6,0.05244755244755245,0.03907946157186279,0.024248302618816685,0.6,7.2,95,7
773451,2018-12-23 07:00:02,2018,12,23,7,0,6,0.07867132867132867,0.0694745983499783,0.033947623666343366,0.7,7.0,96,7
773452,2018-12-23 07:30:02,2018,12,23,7,30,6,0.06993006993006994,0.08250108554059922,0.024248302618816685,0.7,7.0,96,6
773453,2018-12-23 08:00:01,2018,12,23,8,0,6,0.11363636363636365,0.07381676074685194,0.08729388942774005,0.5,6.9,96,4
773454,2018-12-23 08:30:01,2018,12,23,8,30,6,0.11363636363636365,0.08684324793747286,0.16003879728419013,0.5,6.9,96,3
773455,2018-12-23 09:00:02,2018,12,23,9,0,6,0.2097902097902098,0.06079027355623101,0.043646944713870026,0.2,7.0,96,4
773456,2018-12-23 09:30:02,2018,12,23,9,30,6,0.13111888111888112,0.11723838471558835,0.04849660523763337,0.2,7.0,96,0
773457,2018-12-23 10:00:03,2018,12,23,10,0,6,0.04370629370629371,0.07815892314372558,0.06304558680892337,0.4,7.1,95,0
773458,2018-12-23 10:30:02,2018,12,23,10,30,6,0.06993006993006994,0.0998697351280938,0.1309408341416101,0.4,7.1,95,0
773459,2018-12-23 11:00:02,2018,12,23,11,0,6,0.07867132867132867,0.10421189752496744,0.1066925315227934,0.5,7.4,95,0
773460,2018-12-23 11:30:02,2018,12,23,11,30,6,0.1048951048951049,0.13460703430308293,0.06304558680892337,0.5,7.4,95,0
773461,2018-12-23 12:00:01,2018,12,23,12,0,6,0.09615384615384616,0.10855405992184107,0.07759456838021339,0.5,7.6,96,1
773462,2018-12-23 12:30:01,2018,12,23,12,30,6,0.2534965034965035,0.11289622231871473,0.06789524733268673,0.5,7.6,96,2
773463,2018-12-23 13:00:02,2018,12,23,13,0,6,0.12237762237762237,0.08684324793747286,0.0533462657613967,0.6,7.6,95,1
773464,2018-12-23 13:30:02,2018,12,23,13,30,6,0.13111888111888112,0.0998697351280938,0.1212415130940834,0.6,7.6,95,1
773465,2018-12-23 14:00:02,2018,12,23,14,0,6,0.13111888111888112,0.11289622231871473,0.10184287099903007,0.2,7.7,94,2
773466,2018-12-23 14:30:02,2018,12,23,14,30,6,0.20104895104895104,0.0998697351280938,0.16488845780795344,0.2,7.7,94,0
773467,2018-12-23 15:00:01,2018,12,23,15,0,6,0.1486013986013986,0.11723838471558835,0.15518913676042678,0.0,7.6,94,0
773468,2018-12-23 15:30:02,2018,12,23,15,30,6,0.3671328671328672,0.12592270950933565,0.16488845780795344,0.0,7.6,94,0
773469,2018-12-23 16:00:02,2018,12,23,16,0,6,0.2272727272727273,0.1389491966999566,0.16488845780795344,0.0,7.3,95,2
773470,2018-12-23 16:30:02,2018,12,23,16,30,6,0.2185314685314685,0.09552757273122016,0.16003879728419013,0.0,7.3,95,2
773471,2018-12-23 17:00:02,2018,12,23,17,0,6,0.1486013986013986,0.11289622231871473,0.14064015518913678,0.0,6.6,95,1
773472,2018-12-23 17:30:02,2018,12,23,17,30,6,0.2709790209790209,0.0911854103343465,0.1697381183317168,0.0,6.6,95,0
773473,2018-12-23 18:00:02,2018,12,23,18,0,6,0.2272727272727273,0.0911854103343465,0.17943743937924345,0.0,6.2,95,0
773474,2018-12-23 18:30:02,2018,12,23,18,30,6,0.2272727272727273,0.08250108554059922,0.19398642095053348,0.0,6.2,95,3
773475,2018-12-23 19:00:02,2018,12,23,19,0,6,0.1048951048951049,0.0694745983499783,0.1697381183317168,0.0,5.8,96,3
773476,2018-12-23 19:30:02,2018,12,23,19,30,6,0.2447552447552448,0.0694745983499783,0.10184287099903007,0.0,5.8,96,5
773477,2018-12-23 20:00:01,2018,12,23,20,0,6,0.15734265734265734,0.06079027355623101,0.16488845780795344,0.0,5.4,95,6
773478,2018-12-23 20:30:01,2018,12,23,20,30,6,0.1660839160839161,0.08684324793747286,0.07759456838021339,0.0,5.4,95,6
773479,2018-12-23 21:00:02,2018,12,23,21,0,6,0.09615384615384616,0.0694745983499783,0.11639185257032007,0.0,4.8,96,5
773480,2018-12-23 21:30:02,2018,12,23,21,30,6,0.13111888111888112,0.06513243595310464,0.07759456838021339,0.0,4.8,96,5
773481,2018-12-23 22:00:02,2018,12,23,22,0,6,0.07867132867132867,0.0694745983499783,0.11639185257032007,0.0,4.2,96,3
773482,2018-12-23 22:30:02,2018,12,23,22,30,6,0.07867132867132867,0.06079027355623101,0.0921435499515034,0.0,4.2,96,3
773483,2018-12-23 23:00:02,2018,12,23,23,0,6,0.17482517482517484,0.04342162396873643,0.12609117361784675,0.0,4.3,97,2
773484,2018-12-23 23:30:02,2018,12,23,23,30,6,0.07867132867132867,0.03473729917498915,0.13579049466537346,0.0,4.3,97,1
778909,2018-12-24 00:00:02,2018,12,24,0,0,0,0.13986013986013987,0.017368649587494574,0.0921435499515034,0.0,4.7,97,1
778910,2018-12-24 00:30:03,2018,12,24,0,30,0,,,,0.0,4.7,97,2
778911,2018-12-24 01:00:02,2018,12,24,1,0,0,,,,0.0,5.7,97,2
778912,2018-12-24 01:30:02,2018,12,24,1,30,0,,,,0.0,5.7,97,2
778913,2018-12-24 02:00:02,2018,12,24,2,0,0,,,,0.0,5.0,96,2
778914,2018-12-24 02:30:02,2018,12,24,2,30,0,,,,0.0,5.0,96,2
778915,2018-12-24 03:00:02,2018,12,24,3,0,0,,,,0.0,5.6,98,2
778916,2018-12-24 03:30:01,2018,12,24,3,30,0,,,,0.0,5.6,98,2
778917,2018-12-24 04:00:02,2018,12,24,4,0,0,,,,0.0,6.1,97,2
778918,2018-12-24 04:30:02,2018,12,24,4,30,0,,,,0.0,6.1,97,2
778919,2018-12-24 05:00:03,2018,12,24,5,0,0,0.008741258741258742,0.013026487190620929,0.009699321047526674,0.0,7.1,95,2
778920,2018-12-24 05:30:02,2018,12,24,5,30,0,0.04370629370629371,0.04342162396873643,0.029097963142580018,0.0,7.1,95,2
778921,2018-12-24 06:00:02,2018,12,24,6,0,0,0.08741258741258742,0.05644811115935736,0.043646944713870026,0.0,7.7,93,2
778922,2018-12-24 06:30:02,2018,12,24,6,30,0,0.1048951048951049,0.14329135909683022,0.06789524733268673,0.0,7.7,93,0
778923,2018-12-24 07:00:02,2018,12,24,7,0,0,0.12237762237762237,0.1693443334780721,0.043646944713870026,0.0,8.1,90,1
778924,2018-12-24 07:30:02,2018,12,24,7,30,0,0.17482517482517484,0.1997394702561876,0.15033947623666344,0.0,8.1,90,1
778925,2018-12-24 08:00:02,2018,12,24,8,0,0,0.20104895104895104,0.1997394702561876,0.2521823472356935,0.0,8.2,89,0
778926,2018-12-24 08:30:01,2018,12,24,8,30,0,0.2447552447552448,0.22579244463742945,0.25703200775945684,0.0,8.2,89,0
778927,2018-12-24 09:00:02,2018,12,24,9,0,0,0.5157342657342657,0.16500217108119844,0.19398642095053348,0.0,8.3,83,0
778928,2018-12-24 09:30:02,2018,12,24,9,30,0,0.4195804195804196,0.15631784628745116,0.16003879728419013,0.0,8.3,83,1
778929,2018-12-24 10:00:02,2018,12,24,10,0,0,0.15734265734265734,0.17802865827181935,0.28612997090203685,0.0,8.6,85,1
778930,2018-12-24 10:30:02,2018,12,24,10,30,0,0.2097902097902098,0.2127659574468085,0.17943743937924345,0.0,8.6,85,1
778931,2018-12-24 11:00:02,2018,12,24,11,0,0,0.19230769230769232,0.11289622231871473,0.3588748787584869,0.0,8.7,86,0
778932,2018-12-24 11:30:02,2018,12,24,11,30,0,0.3758741258741258,0.16500217108119844,0.32007759456838025,0.0,8.7,86,6
778933,2018-12-24 12:00:02,2018,12,24,12,0,0,0.1486013986013986,0.16066000868432478,0.3297769156159069,0.0,9.4,83,9
778934,2018-12-24 12:30:02,2018,12,24,12,30,0,0.3583916083916084,0.13026487190620928,0.3491755577109602,0.0,9.4,83,2
778935,2018-12-24 13:00:02,2018,12,24,13,0,0,0.2797202797202797,0.14763352149370387,0.2618816682832202,0.0,9.7,82,0
778936,2018-12-24 13:30:02,2018,12,24,13,30,0,0.32342657342657344,0.15631784628745116,0.2521823472356935,0.0,9.7,82,1
778937,2018-12-24 14:00:02,2018,12,24,14,0,0,0.30594405594405594,0.12592270950933565,0.18913676042677013,0.0,9.4,82,0
778938,2018-12-24 14:30:02,2018,12,24,14,30,0,0.2709790209790209,0.10421189752496744,0.23278370514064015,0.0,9.4,82,0
778939,2018-12-24 15:00:02,2018,12,24,15,0,0,0.23601398601398602,0.13026487190620928,0.24733268671193015,0.0,9.4,81,0
778940,2018-12-24 15:30:02,2018,12,24,15,30,0,0.1486013986013986,0.0911854103343465,0.21823472356935014,0.0,9.4,81,2
778941,2018-12-24 16:00:02,2018,12,24,16,0,0,0.20104895104895104,0.06513243595310464,0.2715809893307469,0.0,8.9,83,0
778942,2018-12-24 16:30:02,2018,12,24,16,30,0,0.2447552447552448,0.052105948762483714,0.1745877788554801,0.0,8.9,83,2
778943,2018-12-24 17:00:01,2018,12,24,17,0,0,0.2097902097902098,0.07381676074685194,0.16003879728419013,0.0,8.5,86,2
778944,2018-12-24 17:30:02,2018,12,24,17,30,0,0.20104895104895104,0.04342162396873643,0.1697381183317168,0.0,8.5,86,1
778945,2018-12-24 18:00:02,2018,12,24,18,0,0,0.19230769230769232,0.03907946157186279,0.1697381183317168,0.0,8.0,90,2
778946,2018-12-24 18:30:02,2018,12,24,18,30,0,0.12237762237762237,0.03473729917498915,0.12609117361784675,0.0,8.0,90,0
778947,2018-12-24 19:00:02,2018,12,24,19,0,0,0.1835664335664336,0.06079027355623101,0.1212415130940834,0.0,6.9,94,0
778948,2018-12-24 19:30:02,2018,12,24,19,30,0,0.08741258741258742,0.06079027355623101,0.1066925315227934,0.0,6.9,94,3
778949,2018-12-24 20:00:02,2018,12,24,20,0,0,0.12237762237762237,0.07381676074685194,0.16488845780795344,0.0,7.0,96,3
778950,2018-12-24 20:30:02,2018,12,24,20,30,0,0.08741258741258742,0.06079027355623101,0.058195926285160036,0.0,7.0,96,6
778951,2018-12-24 21:00:01,2018,12,24,21,0,0,0.06993006993006994,0.08250108554059922,0.043646944713870026,0.0,7.1,94,8
778952,2018-12-24 21:30:02,2018,12,24,21,30,0,0.05244755244755245,0.04342162396873643,0.06304558680892337,0.0,7.1,94,8
778953,2018-12-24 22:00:02,2018,12,24,22,0,0,0.08741258741258742,0.03473729917498915,0.038797284190106696,0.0,7.2,95,8
778954,2018-12-24 22:30:03,2018,12,24,22,30,0,0.07867132867132867,0.03907946157186279,0.024248302618816685,0.0,7.2,95,8
778955,2018-12-24 23:00:02,2018,12,24,23,0,0,0.07867132867132867,0.03473729917498915,0.019398642095053348,0.0,6.3,95,8
778956,2018-12-24 23:30:02,2018,12,24,23,30,0,0.05244755244755245,0.021710811984368212,0.029097963142580018,0.0,6.3,95,9
784381,2018-12-25 00:00:02,2018,12,25,0,0,1,0.06993006993006994,0.008684324793747287,0.0533462657613967,0.0,6.7,96,10
784382,2018-12-25 00:30:02,2018,12,25,0,30,1,,,,0.0,6.7,96,12
784383,2018-12-25 01:00:02,2018,12,25,1,0,1,,,,0.0,6.1,96,12
